epoch,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
30,278,,,,,1.0,0.01630721241235733
30,278,,,1.0,0.033949114382267,,
31,287,,,,,1.0,0.014863691292703152
31,287,,,1.0,0.03187200799584389,,
32,296,,,,,1.0,0.013992167077958584
32,296,,,1.0,0.030054699629545212,,
33,305,,,,,1.0,0.012953861616551876
33,305,,,1.0,0.028095213696360588,,
34,314,,,,,1.0,0.01190316490828991
34,314,,,1.0,0.026476586237549782,,
35,323,,,,,1.0,0.011143136769533157
35,323,,,1.0,0.0244793388992548,,
36,332,,,,,1.0,0.010351015254855156
36,332,,,1.0,0.02306596003472805,,
37,341,,,,,1.0,0.009733513928949833
37,341,,,1.0,0.02154058776795864,,
38,350,,,,,1.0,0.009057076647877693
38,350,,,1.0,0.020381689071655273,,
39,359,,,,,1.0,0.008521044626832008
39,359,,,1.0,0.019116869196295738,,
40,368,,,,,1.0,0.00798828061670065
40,368,,,1.0,0.01830495521426201,,
41,377,,,,,1.0,0.007476166822016239
41,377,,,1.0,0.017284000292420387,,
42,386,,,,,1.0,0.007106281816959381
42,386,,,1.0,0.016313493251800537,,
43,395,,,,,1.0,0.006648872047662735
43,395,,,1.0,0.01563166081905365,,
44,404,,,,,1.0,0.006336699239909649
44,404,,,1.0,0.014565063640475273,,
45,413,,,,,1.0,0.006000739522278309
45,413,,,1.0,0.01391963753849268,,
46,422,,,,,1.0,0.005741487257182598
46,422,,,1.0,0.013205996714532375,,
47,431,,,,,1.0,0.005481095984578133
47,431,,,1.0,0.0124982800334692,,
48,440,,,,,1.0,0.005169938784092665
48,440,,,1.0,0.011878608725965023,,
49,449,,,,,1.0,0.0049611846916377544
49,449,,,1.0,0.011349912732839584,,
50,458,,,,,1.0,0.004697571042925119
50,458,,,1.0,0.01083015650510788,,
51,467,,,,,1.0,0.0045187631621956825
51,467,,,1.0,0.010179500095546246,,
52,476,,,,,1.0,0.004308306146413088
52,476,,,1.0,0.009790630079805851,,
53,485,,,,,1.0,0.004121947102248669
53,485,,,1.0,0.009403319098055363,,
54,494,,,,,1.0,0.00394459767267108
54,494,,,1.0,0.008906441740691662,,
55,503,,,,,1.0,0.003757840720936656
55,503,,,1.0,0.008559313602745533,,
56,512,,,,,1.0,0.003658407600596547
56,512,,,1.0,0.008271826431155205,,
57,521,,,,,1.0,0.003498826175928116
57,521,,,1.0,0.0078170420601964,,
58,530,,,,,1.0,0.003382747760042548
58,530,,,1.0,0.00751814479008317,,
59,539,,,,,1.0,0.0032679627183824778
59,539,,,1.0,0.007167228497564793,,
60,548,,,,,1.0,0.003099452704191208
60,548,,,1.0,0.0069508543238043785,,
61,557,,,,,1.0,0.002979119075462222
61,557,,,1.0,0.0066291093826293945,,
62,566,,,,,1.0,0.0028800973668694496
62,566,,,1.0,0.006349246483296156,,
63,575,,,,,1.0,0.0027790775056928396
63,575,,,1.0,0.006126319989562035,,
64,584,,,,,1.0,0.002703245496377349
64,584,,,1.0,0.005879024043679237,,
65,593,,,,,1.0,0.002622811356559396
65,593,,,1.0,0.005651959218084812,,
66,602,,,,,1.0,0.00253147236071527
66,602,,,1.0,0.005430704914033413,,
67,611,,,,,1.0,0.002428624080494046
67,611,,,1.0,0.005317315924912691,,
68,620,,,,,1.0,0.0023459887597709894
68,620,,,1.0,0.00507056200876832,,
69,629,,,,,1.0,0.0022882320918142796
69,629,,,1.0,0.004866200499236584,,
70,638,,,,,1.0,0.002240407047793269
70,638,,,1.0,0.004736295901238918,,
71,647,,,,,1.0,0.0021620967891067266
71,647,,,1.0,0.004571836907416582,,
72,656,,,,,1.0,0.0020980113185942173
72,656,,,1.0,0.004399972502142191,,
73,665,,,,,1.0,0.0020265623461455107
73,665,,,1.0,0.004264128394424915,,
74,674,,,,,1.0,0.0019668505992740393
74,674,,,1.0,0.004109956789761782,,
75,683,,,,,1.0,0.0019267358584329486
75,683,,,1.0,0.003979970701038837,,
76,692,,,,,1.0,0.0018809708999469876
76,692,,,1.0,0.0038303497713059187,,
77,701,,,,,1.0,0.0018245234386995435
77,701,,,1.0,0.003718043677508831,,
78,710,,,,,1.0,0.0017725115176290274
78,710,,,1.0,0.0035952224861830473,,
79,719,,,,,1.0,0.0017411357257515192
79,719,,,1.0,0.0035199224948883057,,
80,728,,,,,1.0,0.001673281891271472
80,728,,,1.0,0.003394222352653742,,
81,737,,,,,1.0,0.0016205571591854095
81,737,,,1.0,0.003276531584560871,,
82,746,,,,,1.0,0.0015684932004660368
82,746,,,1.0,0.0032085254788398743,,
83,755,,,,,1.0,0.0015433630906045437
83,755,,,1.0,0.003075260668992996,,
84,764,,,,,1.0,0.0014998111873865128
84,764,,,1.0,0.003008614992722869,,
85,773,,,,,1.0,0.001488268724642694
85,773,,,1.0,0.0029417385812848806,,
86,782,,,,,1.0,0.0014457801589742303
86,782,,,1.0,0.002830909565091133,,
87,791,,,,,1.0,0.0014093791833147407
87,791,,,1.0,0.0027472171932458878,,
88,800,,,,,1.0,0.0013725005555897951
88,800,,,1.0,0.0026692727115005255,,
89,809,,,,,1.0,0.0013510548742488027
89,809,,,1.0,0.0026089739985764027,,
90,818,,,,,1.0,0.0013175045605748892
90,818,,,1.0,0.002521441550925374,,
91,827,,,,,1.0,0.0012832045322284102
91,827,,,1.0,0.002458214294165373,,
92,836,,,,,1.0,0.0012582597555592656
92,836,,,1.0,0.00239061308093369,,
93,845,,,,,1.0,0.0012424062006175518
93,845,,,1.0,0.0023393146693706512,,
94,854,,,,,1.0,0.0012057720450684428
94,854,,,1.0,0.00228804606013,,
95,863,,,,,1.0,0.0011839349754154682
95,863,,,1.0,0.0022117814514786005,,
96,872,,,,,1.0,0.0011596271069720387
96,872,,,1.0,0.002153121866285801,,
97,881,,,,,1.0,0.0011374377645552158
97,881,,,1.0,0.0021063440944999456,,
98,890,,,,,1.0,0.0011166949989274144
98,890,,,1.0,0.002043356653302908,,
99,899,,,,,1.0,0.001086441334336996
99,899,,,1.0,0.0020057964138686657,,
100,900,1.0,0.001086441334336996,,,,
